id,name,age,salary,date,category
09514,bob 🐼 ,39.11980248898433,-30.04,2021-04-08,A
04203,None  ,38.49106277986303,29191.81,2023-08-23,A
07326,🐼,51.71432159853417,218991.54,2021-02-27,C
02483,Bob 🐼 ,15.834714566978526,49458.28,18/03/2020,C
06484,Alice 🐼,25.425412657298832,42164.06,2020-11-02,C
06170,None 🐼 ,35.31872823177227,78761.96,2022-06-16,
03696,None O'Connor,26.24158900484911,43369.77,invalid,a
00291,Eve Михайлов  ,30.247609541072705,74030.31,2023-01-13,B
00017,Frank O'Connor,50.45290139468053,31872.83,2022-10-11,C
09930,Frank van der Waal,33.2123483125073,64395.83,2022-03-04,B
08224,Charlie Михайлов,13.049467667432314,-30.04,2022-11-23,C
03403,Diana Lee,29.919899247988653,40471.03,2022-06-17,C
01137,Frank Smith  ,35.69735808960647,37396.69,2022-04-16,B
01402,None 🐼 ,35.476274389475925,93239.98,2023-09-21,B
06297,ALICE Lee  ,41.67244929615697,,2021-12-07,C
00349,Grace van der Waal  ,40.69266289706569,54614.64,2023-11-23,C
00897,Михайлов ,33.334086817688174,74126.84,2020-06-20,B
08109,None,20.6835229010548,105881.8,invalid,B
02482,Bob O'Connor,29.70632898034925,37736.13,2020-09-29,A
06892,None van der Waal ,,,2021-05-12,B
07843,Frank Johnson  ,31.57875436776493,37993.6,2023-04-23,A
04498,Grace 🐼 ,43.294022423094646,53946.22,2021-07-17,A
04192,Alice Михайлов,39.84923299476503,101981.17,2024-01-26,B
07671,bob Михайлов  ,44.88806856490022,18526.79,2021-12-25,
07395,ALICE O'Connor  ,30.391001556766472,37743.2,2022-04-06,B
01219,Alice 🐼  ,53.1003292194168,53334.42,2023-09-24,C
09530,Charlie Smith ,43.074062151160646,72425.35,2021-12-30,B
07156,Charlie  ,36.34681618210349,110180.61,2020-08-23,B
06271,Lee,42.24015901253563,25625.92,2023-08-18,A
08711,None O'Connor  ,26.890875024427622,121508.54,2020-04-01,
06992,Charlie,9.694949408474944,77683.3,08/07/2023,B
05481,O'Connor  ,27.719643571162663,-30.04,2021-08-16,B
02906,None  ,43.96948348690602,28723.83,2021-08-27,B
08232,Frank O'Connor,35.96259247626756,44971.39,2020-01-09,B
07890,Eve van der Waal,33.35798632786552,99967.11,2020-01-28,
09366,Grace Smith  ,24.825919150667264,,2022-08-13,C
09117,Frank O'Connor ,11.530090089001572,,2020-06-08,C
03161,Diana O'Connor,52.098147449777485,36837.06,2023-03-23,C
03847,Frank O'Connor  ,32.50526309826071,86449.75,2021-10-23,
07356,bob van der Waal  ,29.84554421723371,55555.91,2024-01-09,C
05857,Grace Lee,,53193.36,2021-02-30,C
06336,None,-6.0,57089.91,2020-01-27,
02325,Grace Johnson,45.576209748552614,,2023-02-17,A
08343,O'Connor ,-6.0,39829.0,2020-05-31,C
,Diana Smith ,48.97451558052242,28007.77,2021-07-28,A
00586,O'Connor  ,33.25915497294479,43926.13,2023-12-30,A
02955,Diana None,27.673493744153273,24341.06,2020-08-16,A
04454,Alice van der Waal  ,31.476651358429393,76332.23,2020-11-26,B
02548,Bob Johnson ,,42880.96,2022-03-08,C
03668,Alice Johnson  ,19.149474767014517,49209.86,28/03/2023,B
09650,ALICE van der Waal  ,44.31357158610307,58772.7,2023-06-27,A
08047,ALICE Lee  ,32.35154169162239,40090.88,2020-04-27,B
06661,Smith ,42.406514403743245,33272.88,2022-09-26,B
03647,Bob Smith  ,38.44655997355456,66897.25,2020-09-15,A
07398,bob 🐼 ,41.582493336238876,153968.76,28/11/2021,A
02634,  ,10.448158335114957,94378.49,2020-11-24,B
05122,Diana 🐼 ,24.598877007715796,113542.79,2023-05-18,B
04829,Grace van der Waal ,41.832377064822175,31281.48,2020-06-29,A
04568,None van der Waal ,19.702031670368385,54408.11,2021-01-23,B
06042,Alice Smith,39.47678100574678,54230.46,2022-01-20,B
05767,Grace Михайлов  ,18.3115450397771,122297.55,2021-03-24,A
08826,Михайлов  ,35.19732780193633,94694.7,N/A,B
06209,Charlie O'Connor,54.319884727232676,55156.59,2022-09-27,A
05756,None  ,44.295201383979496,19068.99,14/06/2021,C
00144,Grace Михайлов  ,12.791108630711186,33543.43,2024-01-03,C
00147,O'Connor  ,45.18045685179422,,2021-08-27,B
00109,ALICE 🐼  ,56.866858720755,51002.52,2023-12-01,C
07577,bob 🐼 ,,56664.03,2022-11-30,
02858,None Smith ,40.70090884962427,81374.4,2022-09-14,B
07013,None Johnson,18.62696091337574,105440.69,2021-01-03,A
02655,None 🐼  ,-6.0,40562.01,2020-11-15,B
01442,Grace Lee  ,,80485.08,2020-07-02,A
09594,Alice 🐼,32.75494184299636,134017.44,2023-03-17,A
02168,van der Waal ,47.5173070745907,122269.98,2023-01-02,A
03359,None,24.924764013467744,45917.02,2021-08-22,C
00425,Grace Smith  ,39.46823903752221,69385.84,2022-01-18,C
02219,bob van der Waal  ,5.125045817958473,87149.1,2020-04-11,C
08720,None ,23.595975417959384,60480.43,2023-04-11,B
03587,Eve Михайлов  ,34.92655223261773,52860.07,2020-11-19,A
05747,Alice None ,30.639719233082772,25204.31,12/01/2023,B
05925,Alice van der Waal  ,19.392590068691042,38849.94,2020-10-23,A
,Eve Smith ,29.004125622980528,42291.28,2022-01-29,C
03472,Frank  ,38.95586058161596,31866.54,2020-12-11,C
09520,Charlie Lee ,33.96526895467738,63243.6,2020-11-30,A
09509,Charlie Johnson,35.73125083845043,92344.28,2020-10-15,C
03580,Charlie Михайлов,43.78362563702886,48551.84,2023-06-06,B
07768,🐼  ,30.882047591201044,19893.5,2023-12-22,C
09897,🐼,51.31013459662297,56433.23,2023-12-03,B
06360,Eve ,23.12874720678305,68664.89,29/06/2023,A
05406,Charlie 🐼,58.136030636714224,66382.16,2022-02-02,B
08066,Bob 🐼  ,48.35646356593115,41748.88,2021-03-08,a
02410,Bob Johnson  ,30.728026633853336,32777.67,2021-01-10,C
02320,Eve 🐼 ,,93264.97,2021-01-02,A
07470,Alice Lee,,71386.51,2022-09-17,B
08106,Eve 🐼  ,42.184051158463724,42590.38,2020-08-02,A
03298,ALICE Михайлов ,48.134579302801484,28265.8,2023-01-04,C
09079,Grace O'Connor,18.912905023819,66923.36,2022-02-09,B
09140,Smith ,-6.0,38224.32,2021-02-05,C
06874,Bob Johnson ,9.601828970447418,72500.31,28/09/2021,A
01084,Diana van der Waal,32.8723941699742,64790.76,17/02/2022,C
09658,ALICE Михайлов,52.4469500454495,169135.28,2023-07-26,A
07739,Eve Johnson,17.98869161337802,,2022-10-24,B
00287,None Lee  ,15.80914656762005,162816.56,2020-12-12,C
02426,ALICE van der Waal,37.64954119457571,62377.28,2021-01-28,B
07220,Grace ,51.64914997007122,42896.12,2021-05-04,A
02009,Diana van der Waal,38.90474541302386,,2023-06-04,A
05962,Grace Lee,12.144585237421385,38618.45,2022-10-10,🎲
06451,None,14.802459043444713,74201.52,2021-05-13,B
00716,Bob 🐼,36.17295719515303,63868.39,2023-03-19,B
03005,Alice Lee,20.849090968450792,23877.22,2023-08-01,
08993,bob Михайлов,36.640235526867876,99716.05,2024-02-05,A
06205,🐼  ,37.35194135920327,125298.39,2023-02-20,B
03549,Diana Михайлов  ,29.12290987210747,23756.36,2020-02-29,C
01663,Charlie Михайлов ,56.77705152738576,99311.07,09/02/2023,C
00833,None,42.085606459211505,138905.12,2022-11-02,B
09293,ALICE Smith  ,-6.0,,2022-01-20,C
03878,Diana van der Waal ,46.04698109925947,47399.61,2020-08-30,C
00592,Diana Михайлов,33.19911725660159,39152.79,2021-10-22,B
02975,bob Lee  ,32.666632983927826,97435.74,2023-09-05,A
05198,bob None,31.428559558054754,48662.1,2021-10-01,C
06176,bob Smith,43.17322703000293,47701.53,05/07/2022,
02838,Diana Johnson ,27.195617871537635,73912.19,2022-09-28,a
09747,Bob Smith ,,130588.92,2023-11-16,C
05825,Frank Smith ,26.049568355931285,58056.82,2023-07-12,B
04171,Diana ,37.57370086756434,47317.39,2023-09-12,B
04859,bob,32.25103025544862,51938.91,2022-07-20,C
06602,Alice Михайлов,,83205.79,2021-09-24,A
04693,None Johnson,61.068162229563356,30770.4,2021-07-04,B
03983,bob O'Connor,29.73134790305044,59384.04,2023-07-14,A
05873,ALICE Johnson,31.343345828090882,37463.86,2023-08-14,C
09846,None Johnson  ,27.030396818529322,32810.41,2021-10-14,C
05066,ALICE Михайлов ,35.49248738826707,22644.24,24/10/2020,A
02178,Alice Johnson  ,33.78432359188767,46281.82,2022-03-07,A
05716,Eve Smith,21.568962431548346,,2020-11-23,C
00632,None,29.907561627828123,22210.26,,C
05537,ALICE van der Waal  ,42.31623851340754,78539.68,2021-10-24,B
07051,bob Михайлов  ,47.32384219306345,43285.91,2023-11-26,C
07736,Alice 🐼  ,,35182.45,2020-03-02,B
08046,Alice None,35.707937487838514,71106.77,2021-02-01,A
03899,Eve Johnson,30.66805913881668,115298.94,11/07/2023,
04577,Diana 🐼 ,28.970699576505403,126626.44,2021-03-25,A
07987,bob Михайлов,23.96512364141237,68999.16,2021-10-29,B
04105,Bob,16.320206549132585,,,B
07157,O'Connor ,26.57063991072156,72822.24,2022-10-31,B
08140,Grace ,45.84863440808616,-30.04,2021-09-14,B
09716,Eve Smith,29.906996687633875,51723.11,2021-03-30,A
00977,Bob Михайлов ,30.847775795671495,105605.81,2023-06-20,A
00811,ALICE 🐼 ,30.61417760342423,44525.34,2022-03-07,B
06523,None,49.93649198999281,39524.88,2021-10-20,
05030,Frank Smith,23.85940915362395,144994.37,2020-10-02,a
00820,Eve Михайлов  ,38.324640060679926,59953.75,2022-04-23,B
01270,bob,34.178406397158035,66988.97,2021-03-14,A
07144,Smith  ,35.815121901137225,78705.95,27/11/2021,C
07951,None ,37.932204885397404,38318.02,2021-10-26,B
05370,None,35.68597928321684,48091.63,2020-06-12,A
06660,bob Михайлов  ,44.51626263981103,43433.08,29/07/2022,C
08124,Diana van der Waal  ,34.64891206444485,70692.09,2022-10-12,A
06332,van der Waal  ,55.93251672110837,71920.57,04/11/2021,A
01437,Eve O'Connor ,35.53375926760215,44344.51,2022-09-16,B
01982,None Smith ,14.558397408796765,165030.09,2022-05-21,A
03144,ALICE Smith,42.65972429772478,59060.09,2024-01-02,C
03608,ALICE Smith,thirty-five,63031.56,2021-10-01,b
08936,Grace O'Connor,35.39054038114309,117212.79,2022-10-30,B
02718,Grace O'Connor  ,31.885144212546265,38659.04,2020-12-21,
03961,bob Smith,9.62457120248257,46145.93,2023-02-28,C
09343,ALICE 🐼 ,11.637871252811898,69061.47,2023-05-23,A
07370,Johnson,54.770230645969775,28628.93,2021-05-27,C
02985,Alice O'Connor  ,27.973968762807356,53171.27,2020-04-11,C
04438,Diana None ,46.587445130626506,166948.12,26/04/2022,B
03810,bob O'Connor,15.763600721114457,149416.52,2020-05-01,B
03964,Smith  ,22.43770045558081,93770.74,2021-12-07,A
06224,Smith ,43.14369136258059,108161.01,2021-08-04,A
08181,O'Connor ,33.769987571616404,76625.9,13/45/2022,A
08530,Eve Lee  ,41.452006063872545,,2023-07-02,C
07765,None ,34.836409208842305,136187.57,2020-02-28,A
08427,O'Connor  ,32.5079364319207,,2023-01-21,B
02279,Diana van der Waal  ,26.839474061901317,97171.32,2021-05-15,B
05754,Johnson  ,20.671968128839993,46416.28,2021-10-18,B
09369,  ,51.83241547678998,47835.0,2024-01-09,C
01911,bob van der Waal,53.80770927355857,78380.5,13/45/2022,A
05242,Diana Lee ,,165543.28,2023-10-28,a
07133,van der Waal,21.75105077591662,122312.02,2020-10-11,B
03728,Bob 🐼 ,30.826722290934892,70925.15,2021-09-07,C
06741,Bob ,39.08522017835782,61786.26,2021-03-27,
05325,Frank O'Connor,32.81818150451997,88498.25,2020-11-29,A
06446,Alice Johnson ,40.99424078297265,118489.76,2024-02-05,b
02493,ALICE van der Waal,34.40901262866361,24827.85,2023-01-20,C
07032,None  ,,56190.05,2021-07-24,A
09610,Alice O'Connor ,63.956944841238425,35375.79,2022-11-11,B
04386,bob van der Waal  ,28.697560980856316,53672.71,2023-10-24,A
00649,Grace Михайлов  ,54.67936271389456,31921.9,2023-10-07,C
03318,,,24269.26,2021-02-30,C
06103,bob Михайлов  ,41.04912207901579,30957.62,2022-03-09,B
01639,Grace O'Connor,11.886417962605694,45399.03,2023-06-18,C
02466,Bob 🐼 ,35.372689884355545,,2023-05-09,A
00450,Alice 🐼  ,28.823662911253436,39856.87,13/45/2022,B
01415,Frank None,35.241088297285685,38837.74,2021-02-02,C
07077,ALICE van der Waal ,22.244398491345414,72973.98,2020-07-13,A
08356,Grace van der Waal  ,44.07509538860063,69105.84,2020-01-29,C
06910,Eve Smith,,140237.54,2023-07-30,A
05807,Alice 🐼 ,49.040291624803295,95544.09,2020-08-03,C
06651,bob Smith,30.41385540338559,35848.26,invalid,A
06788,Diana Михайлов ,22.286898775438722,42818.11,2021-03-23,B
01992,🐼 ,39.22017699764942,86963.19,N/A,B
02950,Smith,56.0728918657849,38435.03,2022-02-09,A
01671,Diana van der Waal ,35.832675615362405,50910.77,2021-08-06,B
07873,Alice O'Connor ,40.4275650333452,25457.73,2022-09-15,C
04444,Eve ,32.18091864941603,31153.7,10/10/2023,
03469,Diana,28.958357529250843,112385.52,2021-02-30,C
07331,🐼,42.899311263253985,65094.57,2022-07-30,C
03360,None  ,33.72719879193361,43717.13,2020-07-06,
05294,Charlie O'Connor,39.84227493835196,46898.9,2020-02-22,
07860,Grace  ,41.09008228732433,141160.1,2024-01-29,C
03639,Alice van der Waal,39.1702020696669,43113.55,2021-10-27,A
08341,Charlie Johnson,41.69426383265288,75862.9,2021-03-21,B
02960,Johnson,24.7639312068789,92570.89,2020-07-31,B
00376,,24.03164772383802,123313.52,2023-08-02,
09114,Johnson ,34.488540720712926,39123.11,2021-10-30,C
00477,Bob O'Connor ,-6.0,29740.9,2021-03-20,C
07007,Grace None  ,,,2021-11-01,A
05591,Frank Johnson ,37.89200355697611,86294.0,2021-05-29,B
00195,ALICE ,45.89860917000848,162097.4,2024-01-05,A
04607,None 🐼  ,49.250142489841835,87806.99,2021-05-04,B
08236,ALICE van der Waal  ,51.94714247176587,43055.78,2021-10-04,B
04793,Bob Михайлов,19.22238004331378,108435.72,2022-11-23,B
03912,Frank None ,21.044017115498896,,2020-09-24,A
04059,van der Waal  ,31.524255278700245,39503.59,2023-09-25,B
00143,Eve O'Connor ,35.963438492088514,50730.59,2020-09-26,C
01917,None Михайлов  ,,44776.48,2023-02-04,A
04779,Grace van der Waal,28.368328037809405,42152.6,2020-07-23,A
07332,None ,31.346981117631532,110291.13,2020-02-27,C
03400,Charlie None ,40.79976586919004,46263.7,2021-06-05,A
08335,ALICE Михайлов,19.044530638495612,27074.7,2021-01-23,B
06258,Eve O'Connor,63.12028607104523,80252.66,2020-10-11,A
02162,Frank Smith  ,35.25192252061159,37148.68,2021-12-17,a
08617,Grace Lee ,47.610168730744704,37752.32,2022-01-08,C
04016,Diana Михайлов,28.03994126042591,85018.15,2022-12-06,B
08247,ALICE Johnson,41.89219511029722,41659.56,2020-03-02,C
05441,bob van der Waal,36.20109287394291,,2021-05-11,C
03627,ALICE O'Connor,45.281700726659516,61150.17,2021-12-20,A
07066,ALICE Михайлов,32.61623698611498,51887.28,13/03/2021,
05721,Михайлов  ,53.61876280507614,48309.87,,A
06749,Frank van der Waal  ,17.09532983015547,18555.64,2023-09-13,a
04522,bob None,46.392485962376284,54916.47,2022-01-30,A
02964,Alice 🐼 ,,134151.81,2023-04-27,A
02868,bob 🐼 ,22.780079619524678,82028.5,2021-03-31,B
01740,Frank O'Connor  ,58.42479044056532,49624.97,2020-03-19,B
05110,Михайлов  ,57.18437271881094,75742.14,2020-03-27,B
00215,Eve O'Connor  ,10.113551062118539,81934.92,2021-07-06,C
09215,Eve Smith  ,,39299.6,2022-01-20,A
03183,Alice Smith,,112261.63,22/12/2020,A
08895,Frank van der Waal,40.30045769981378,64960.67,2022-10-04,A
04214,Eve  ,53.1863552993412,51217.43,2021-10-13,A
04390,Charlie O'Connor ,50.691592490175374,132616.73,2023-05-20,A
01948,Charlie Lee  ,38.18224827580618,21286.63,20/10/2023,A
01398,None Lee ,62.32524334893964,,06/12/2021,A
05588,Diana 🐼  ,46.242158272490926,82520.43,2022-01-08,A
08878,Johnson,30.78302605786493,83871.57,2020-02-18,B
05737,Bob Lee  ,28.37182886205978,136406.53,2020-07-11,A
07700,Grace  ,49.920098035683296,19380.24,2023-04-05,
06692,Bob Smith,25.4845492816347,91982.13,2020-05-30,B
03601,Grace  ,30.083140646498272,32122.93,2020-09-03,B
04851,Grace,-6.0,73824.79,2022-06-05,C
04148,None Smith ,39.26784071931381,57959.02,2022-11-09,C
08497,Frank 🐼 ,32.67849964446102,91578.33,2023-03-19,A
00151,Grace Johnson,19.196349242238337,53226.56,02/08/2022,B
09533,Charlie Михайлов,48.94495685588916,,2022-09-19,C
09801,Frank Михайлов  ,30.14721621457862,,N/A,
05516,Eve O'Connor,59.2392232255939,57484.92,2022-06-18,C
06889,None Smith ,38.647880087118075,65932.88,2023-03-27,B
09445,Frank O'Connor,50.20648981282591,138461.92,2023-06-29,B
06321,🐼,42.570338170169514,90805.43,11/06/2021,C
08965,Frank Lee ,50.780675257479515,66315.57,2022-01-15,B
08612,Charlie Johnson  ,41.84406795517319,82446.36,2022-03-30,C
08351,Diana 🐼,37.82202600790168,103061.12,2020-02-23,B
02423,None ,48.1188091022782,72205.27,2020-05-25,
07415,Grace Lee  ,-6.0,35860.02,2023-04-24,C
01885,🐼 ,31.762436736741495,81976.47,30/11/2023,C
06314,van der Waal  ,,59032.46,2021-04-25,a
08972,Frank O'Connor ,34.937060929878214,50186.7,2023-11-18,A
04019,Charlie Михайлов  ,41.07270824591642,40432.17,2020-08-09,C
09914,bob Lee  ,35.505902690918404,79990.74,2021-09-04,B
06253,Alice Михайлов ,9.107085371475165,77342.62,invalid,A
00435,Eve None ,32.59775938714188,37131.35,2020-10-20,B
01208,bob ,46.99466087370241,,2020-08-29,C
04385,Eve,25.817520520777155,154170.1,2020-01-27,A
08550,Bob O'Connor,,92070.87,2022-10-04,
08561,Diana  ,37.20330997268414,62527.5,2020-10-25,C
06675,None O'Connor,32.70211362974949,,2020-07-03,a
08301,Bob None ,45.86978462340041,47388.43,2022-06-10,A
00152,None None ,43.17237852277114,54929.25,2020-10-31,B
00355,Frank Johnson ,40.04656485437642,60520.3,26/03/2023,C
08792,Eve Михайлов,47.190802433364965,96969.46,2020-11-20,B
00808,Charlie Smith ,37.43717983506297,29535.16,2022-12-26,C
09518,van der Waal ,15.264007604131713,35949.52,2020-12-20,A
05038,Eve van der Waal ,30.462549522412168,32455.63,2021-03-11,B
07633,Smith,13.34717092664161,91725.78,2020-08-30,
05700,Frank Lee ,42.88837791450361,56928.03,2022-12-17,C
05912,Bob Smith  ,45.75439807151561,37866.09,2023-12-09,A
09454,Frank van der Waal  ,46.3004269055965,53596.53,24/11/2021,C
00996,Grace None  ,40.869136390757646,43656.06,2022-04-17,A
07275,Frank Михайлов ,46.61510155267159,29223.62,2023-12-16,C
02465,Михайлов,16.080759940790468,112440.05,2021-02-08,B
06277,bob Johnson ,33.70919693846855,55566.09,2022-10-01,C
06466,🐼 ,18.021008134301418,113746.16,28/05/2021,C
06327,Grace Smith  ,30.70004464632933,29016.23,2020-01-10,
04697,Grace None  ,54.39502083119309,77044.45,2021-02-10,B
04289,None Smith,48.11884618825633,,2023-06-12,B
07249,Diana Михайлов ,42.94742487769306,203351.42,2020-11-26,A
09142,van der Waal  ,32.820557256792284,25216.93,07/11/2020,C
01855,bob None  ,23.076862586653018,146973.06,05/02/2023,a
