id,name,age,salary,date,category
08711,None O'Connor,26,121508.54,2020-04-01 00:00:00,B
06992,Charlie,9,77683.3,2025-11-02 00:00:00,B
05481,O'Connor,27,-30.04,2021-08-16 00:00:00,B
02906,Unknown,43,28723.83,2021-08-27 00:00:00,B
08232,Frank O'Connor,35,44971.39,2020-01-09 00:00:00,B
07890,Eve Van Der Waal,33,99967.11,2020-01-28 00:00:00,B
09366,Grace Smith,24,58793.045,2022-08-13 00:00:00,C
09117,Frank O'Connor,11,58793.045,2020-06-08 00:00:00,C
03161,Diana O'Connor,52,36837.06,2023-03-23 00:00:00,C
03847,Frank O'Connor,32,86449.75,2021-10-23 00:00:00,B
07356,Bob Van Der Waal,29,55555.91,2024-01-09 00:00:00,C
05857,Grace Lee,35,53193.36,2025-11-02 00:00:00,C
06336,Unknown,-6,57089.91,2020-01-27 00:00:00,B
02325,Grace Johnson,45,58793.045,2023-02-17 00:00:00,A
08343,O'Connor,-6,39829.0,2020-05-31 00:00:00,C
04996,Diana Smith,48,28007.77,2021-07-28 00:00:00,A
00586,O'Connor,33,43926.13,2023-12-30 00:00:00,A
02955,Diana None,27,24341.06,2020-08-16 00:00:00,A
04454,Alice Van Der Waal,31,76332.23,2020-11-26 00:00:00,B
02548,Bob Johnson,35,42880.96,2022-03-08 00:00:00,C
03668,Alice Johnson,19,49209.86,2025-11-02 00:00:00,B
09650,Alice Van Der Waal,44,58772.7,2023-06-27 00:00:00,A
08047,Alice Lee,32,40090.88,2020-04-27 00:00:00,B
06661,Smith,42,33272.88,2022-09-26 00:00:00,B
03647,Bob Smith,38,66897.25,2020-09-15 00:00:00,A
07398,Bob,41,134590.725,2025-11-02 00:00:00,A
02634,Unknown,10,94378.49,2020-11-24 00:00:00,B
05122,Diana,24,113542.79,2023-05-18 00:00:00,B
04829,Grace Van Der Waal,41,31281.48,2020-06-29 00:00:00,A
04568,None Van Der Waal,19,54408.11,2021-01-23 00:00:00,B
06042,Alice Smith,39,54230.46,2022-01-20 00:00:00,B
05767,Grace,18,122297.55,2021-03-24 00:00:00,A
08826,Unknown,35,94694.7,2025-11-02 00:00:00,B
06209,Charlie O'Connor,54,55156.59,2022-09-27 00:00:00,A
05756,Unknown,44,19068.99,2025-11-02 00:00:00,C
00144,Grace,12,33543.43,2024-01-03 00:00:00,C
00147,O'Connor,45,58793.045,2021-08-27 00:00:00,B
00109,Alice,56,51002.52,2023-12-01 00:00:00,C
07577,Bob,35,56664.03,2022-11-30 00:00:00,B
02858,None Smith,40,81374.4,2022-09-14 00:00:00,B
07013,None Johnson,18,105440.69,2021-01-03 00:00:00,A
02655,Unknown,-6,40562.01,2020-11-15 00:00:00,B
01442,Grace Lee,35,80485.08,2020-07-02 00:00:00,A
09594,Alice,32,134017.44,2023-03-17 00:00:00,A
02168,Van Der Waal,47,122269.98,2023-01-02 00:00:00,A
03359,Unknown,24,45917.02,2021-08-22 00:00:00,C
00425,Grace Smith,39,69385.84,2022-01-18 00:00:00,C
02219,Bob Van Der Waal,5,87149.1,2020-04-11 00:00:00,C
08720,Unknown,23,60480.43,2023-04-11 00:00:00,B
03587,Eve,34,52860.07,2020-11-19 00:00:00,A
05747,Alice None,30,25204.31,2025-11-02 00:00:00,B
05925,Alice Van Der Waal,19,38849.94,2020-10-23 00:00:00,A
04996,Eve Smith,29,42291.28,2022-01-29 00:00:00,C
03472,Frank,38,31866.54,2020-12-11 00:00:00,C
09520,Charlie Lee,33,63243.6,2020-11-30 00:00:00,A
09509,Charlie Johnson,35,92344.28,2020-10-15 00:00:00,C
03580,Charlie,43,48551.84,2023-06-06 00:00:00,B
07768,Unknown,30,19893.5,2023-12-22 00:00:00,C
09897,Unknown,51,56433.23,2023-12-03 00:00:00,B
06360,Eve,23,68664.89,2025-11-02 00:00:00,A
05406,Charlie,58,66382.16,2022-02-02 00:00:00,B
08066,Bob,48,41748.88,2021-03-08 00:00:00,A
02410,Bob Johnson,30,32777.67,2021-01-10 00:00:00,C
02320,Eve,35,93264.97,2021-01-02 00:00:00,A
07470,Alice Lee,35,71386.51,2022-09-17 00:00:00,B
08106,Eve,42,42590.38,2020-08-02 00:00:00,A
03298,Alice,48,28265.8,2023-01-04 00:00:00,C
09079,Grace O'Connor,18,66923.36,2022-02-09 00:00:00,B
09140,Smith,-6,38224.32,2021-02-05 00:00:00,C
06874,Bob Johnson,9,72500.31,2025-11-02 00:00:00,A
01084,Diana Van Der Waal,32,64790.76,2025-11-02 00:00:00,C
09658,Alice,52,134590.725,2023-07-26 00:00:00,A
07739,Eve Johnson,17,58793.045,2022-10-24 00:00:00,B
00287,None Lee,15,134590.725,2020-12-12 00:00:00,C
02426,Alice Van Der Waal,37,62377.28,2021-01-28 00:00:00,B
07220,Grace,51,42896.12,2021-05-04 00:00:00,A
02009,Diana Van Der Waal,38,58793.045,2023-06-04 00:00:00,A
05962,Grace Lee,12,38618.45,2022-10-10 00:00:00,B
06451,Unknown,14,74201.52,2021-05-13 00:00:00,B
00716,Bob,36,63868.39,2023-03-19 00:00:00,B
03005,Alice Lee,20,23877.22,2023-08-01 00:00:00,B
08993,Bob,36,99716.05,2024-02-05 00:00:00,A
06205,Unknown,37,125298.39,2023-02-20 00:00:00,B
03549,Diana,29,23756.36,2020-02-29 00:00:00,C
01663,Charlie,56,99311.07,2025-11-02 00:00:00,C
00833,Unknown,42,134590.725,2022-11-02 00:00:00,B
09293,Alice Smith,-6,58793.045,2022-01-20 00:00:00,C
03878,Diana Van Der Waal,46,47399.61,2020-08-30 00:00:00,C
00592,Diana,33,39152.79,2021-10-22 00:00:00,B
02975,Bob Lee,32,97435.74,2023-09-05 00:00:00,A
05198,Bob None,31,48662.1,2021-10-01 00:00:00,C
06176,Bob Smith,43,47701.53,2025-11-02 00:00:00,B
02838,Diana Johnson,27,73912.19,2022-09-28 00:00:00,A
09747,Bob Smith,35,130588.92,2023-11-16 00:00:00,C
05825,Frank Smith,26,58056.82,2023-07-12 00:00:00,B
04171,Diana,37,47317.39,2023-09-12 00:00:00,B
04859,Bob,32,51938.91,2022-07-20 00:00:00,C
06602,Alice,35,83205.79,2021-09-24 00:00:00,A
04693,None Johnson,61,30770.4,2021-07-04 00:00:00,B
03983,Bob O'Connor,29,59384.04,2023-07-14 00:00:00,A
05873,Alice Johnson,31,37463.86,2023-08-14 00:00:00,C
09846,None Johnson,27,32810.41,2021-10-14 00:00:00,C
05066,Alice,35,22644.24,2025-11-02 00:00:00,A
02178,Alice Johnson,33,46281.82,2022-03-07 00:00:00,A
05716,Eve Smith,21,58793.045,2020-11-23 00:00:00,C
00632,Unknown,29,22210.26,2025-11-02 00:00:00,C
05537,Alice Van Der Waal,42,78539.68,2021-10-24 00:00:00,B
07051,Bob,47,43285.91,2023-11-26 00:00:00,C
07736,Alice,35,35182.45,2020-03-02 00:00:00,B
08046,Alice None,35,71106.77,2021-02-01 00:00:00,A
03899,Eve Johnson,30,115298.94,2025-11-02 00:00:00,B
04577,Diana,28,126626.44,2021-03-25 00:00:00,A
07987,Bob,23,68999.16,2021-10-29 00:00:00,B
04105,Bob,16,58793.045,2025-11-02 00:00:00,B
07157,O'Connor,26,72822.24,2022-10-31 00:00:00,B
08140,Grace,45,-30.04,2021-09-14 00:00:00,B
09716,Eve Smith,29,51723.11,2021-03-30 00:00:00,A
00977,Bob,30,105605.81,2023-06-20 00:00:00,A
00811,Alice,30,44525.34,2022-03-07 00:00:00,B
06523,Unknown,49,39524.88,2021-10-20 00:00:00,B
05030,Frank Smith,23,134590.725,2020-10-02 00:00:00,A
00820,Eve,38,59953.75,2022-04-23 00:00:00,B
01270,Bob,34,66988.97,2021-03-14 00:00:00,A
07144,Smith,35,78705.95,2025-11-02 00:00:00,C
07951,Unknown,37,38318.02,2021-10-26 00:00:00,B
05370,Unknown,35,48091.63,2020-06-12 00:00:00,A
06660,Bob,44,43433.08,2025-11-02 00:00:00,C
08124,Diana Van Der Waal,34,70692.09,2022-10-12 00:00:00,A
06332,Van Der Waal,55,71920.57,2025-11-02 00:00:00,A
01437,Eve O'Connor,35,44344.51,2022-09-16 00:00:00,B
01982,None Smith,14,134590.725,2022-05-21 00:00:00,A
03144,Alice Smith,42,59060.09,2024-01-02 00:00:00,C
03608,Alice Smith,35,63031.56,2021-10-01 00:00:00,B
08936,Grace O'Connor,35,117212.79,2022-10-30 00:00:00,B
02718,Grace O'Connor,31,38659.04,2020-12-21 00:00:00,B
03961,Bob Smith,9,46145.93,2023-02-28 00:00:00,C
09343,Alice,11,69061.47,2023-05-23 00:00:00,A
07370,Johnson,54,28628.93,2021-05-27 00:00:00,C
02985,Alice O'Connor,27,53171.27,2020-04-11 00:00:00,C
04438,Diana None,46,134590.725,2025-11-02 00:00:00,B
03810,Bob O'Connor,15,134590.725,2020-05-01 00:00:00,B
03964,Smith,22,93770.74,2021-12-07 00:00:00,A
06224,Smith,43,108161.01,2021-08-04 00:00:00,A
08181,O'Connor,33,76625.9,2025-11-02 00:00:00,A
08530,Eve Lee,41,58793.045,2023-07-02 00:00:00,C
07765,Unknown,34,134590.725,2020-02-28 00:00:00,A
08427,O'Connor,32,58793.045,2023-01-21 00:00:00,B
02279,Diana Van Der Waal,26,97171.32,2021-05-15 00:00:00,B
05754,Johnson,20,46416.28,2021-10-18 00:00:00,B
09369,Unknown,51,47835.0,2024-01-09 00:00:00,C
01911,Bob Van Der Waal,53,78380.5,2025-11-02 00:00:00,A
05242,Diana Lee,35,134590.725,2023-10-28 00:00:00,A
07133,Van Der Waal,21,122312.02,2020-10-11 00:00:00,B
03728,Bob,30,70925.15,2021-09-07 00:00:00,C
06741,Bob,39,61786.26,2021-03-27 00:00:00,B
05325,Frank O'Connor,32,88498.25,2020-11-29 00:00:00,A
06446,Alice Johnson,40,118489.76,2024-02-05 00:00:00,B
02493,Alice Van Der Waal,34,24827.85,2023-01-20 00:00:00,C
07032,Unknown,35,56190.05,2021-07-24 00:00:00,A
09610,Alice O'Connor,63,35375.79,2022-11-11 00:00:00,B
04386,Bob Van Der Waal,28,53672.71,2023-10-24 00:00:00,A
00649,Grace,54,31921.9,2023-10-07 00:00:00,C
03318,Unknown,35,24269.26,2025-11-02 00:00:00,C
06103,Bob,41,30957.62,2022-03-09 00:00:00,B
01639,Grace O'Connor,11,45399.03,2023-06-18 00:00:00,C
02466,Bob,35,58793.045,2023-05-09 00:00:00,A
00450,Alice,28,39856.87,2025-11-02 00:00:00,B
01415,Frank None,35,38837.74,2021-02-02 00:00:00,C
07077,Alice Van Der Waal,22,72973.98,2020-07-13 00:00:00,A
08356,Grace Van Der Waal,44,69105.84,2020-01-29 00:00:00,C
06910,Eve Smith,35,134590.725,2023-07-30 00:00:00,A
05807,Alice,49,95544.09,2020-08-03 00:00:00,C
06651,Bob Smith,30,35848.26,2025-11-02 00:00:00,A
06788,Diana,22,42818.11,2021-03-23 00:00:00,B
01992,Unknown,39,86963.19,2025-11-02 00:00:00,B
02950,Smith,56,38435.03,2022-02-09 00:00:00,A
01671,Diana Van Der Waal,35,50910.77,2021-08-06 00:00:00,B
07873,Alice O'Connor,40,25457.73,2022-09-15 00:00:00,C
04444,Eve,32,31153.7,2025-11-02 00:00:00,B
03469,Diana,28,112385.52,2025-11-02 00:00:00,C
07331,Unknown,42,65094.57,2022-07-30 00:00:00,C
03360,Unknown,33,43717.13,2020-07-06 00:00:00,B
05294,Charlie O'Connor,39,46898.9,2020-02-22 00:00:00,B
07860,Grace,41,134590.725,2024-01-29 00:00:00,C
03639,Alice Van Der Waal,39,43113.55,2021-10-27 00:00:00,A
08341,Charlie Johnson,41,75862.9,2021-03-21 00:00:00,B
02960,Johnson,24,92570.89,2020-07-31 00:00:00,B
00376,Unknown,24,123313.52,2023-08-02 00:00:00,B
09114,Johnson,34,39123.11,2021-10-30 00:00:00,C
00477,Bob O'Connor,-6,29740.9,2021-03-20 00:00:00,C
07007,Grace None,35,58793.045,2021-11-01 00:00:00,A
05591,Frank Johnson,37,86294.0,2021-05-29 00:00:00,B
00195,Alice,45,134590.725,2024-01-05 00:00:00,A
04607,Unknown,49,87806.99,2021-05-04 00:00:00,B
08236,Alice Van Der Waal,51,43055.78,2021-10-04 00:00:00,B
04793,Bob,19,108435.72,2022-11-23 00:00:00,B
03912,Frank None,21,58793.045,2020-09-24 00:00:00,A
04059,Van Der Waal,31,39503.59,2023-09-25 00:00:00,B
00143,Eve O'Connor,35,50730.59,2020-09-26 00:00:00,C
01917,Unknown,35,44776.48,2023-02-04 00:00:00,A
04779,Grace Van Der Waal,28,42152.6,2020-07-23 00:00:00,A
07332,Unknown,31,110291.13,2020-02-27 00:00:00,C
03400,Charlie None,40,46263.7,2021-06-05 00:00:00,A
08335,Alice,19,27074.7,2021-01-23 00:00:00,B
06258,Eve O'Connor,63,80252.66,2020-10-11 00:00:00,A
02162,Frank Smith,35,37148.68,2021-12-17 00:00:00,A
08617,Grace Lee,47,37752.32,2022-01-08 00:00:00,C
04016,Diana,28,85018.15,2022-12-06 00:00:00,B
08247,Alice Johnson,41,41659.56,2020-03-02 00:00:00,C
05441,Bob Van Der Waal,36,58793.045,2021-05-11 00:00:00,C
03627,Alice O'Connor,45,61150.17,2021-12-20 00:00:00,A
07066,Alice,32,51887.28,2025-11-02 00:00:00,B
05721,Unknown,53,48309.87,2025-11-02 00:00:00,A
06749,Frank Van Der Waal,17,18555.64,2023-09-13 00:00:00,A
04522,Bob None,46,54916.47,2022-01-30 00:00:00,A
02964,Alice,35,134151.81,2023-04-27 00:00:00,A
02868,Bob,22,82028.5,2021-03-31 00:00:00,B
01740,Frank O'Connor,58,49624.97,2020-03-19 00:00:00,B
05110,Unknown,57,75742.14,2020-03-27 00:00:00,B
00215,Eve O'Connor,10,81934.92,2021-07-06 00:00:00,C
09215,Eve Smith,35,39299.6,2022-01-20 00:00:00,A
03183,Alice Smith,35,112261.63,2025-11-02 00:00:00,A
08895,Frank Van Der Waal,40,64960.67,2022-10-04 00:00:00,A
04214,Eve,53,51217.43,2021-10-13 00:00:00,A
04390,Charlie O'Connor,50,132616.73,2023-05-20 00:00:00,A
01948,Charlie Lee,38,21286.63,2025-11-02 00:00:00,A
01398,None Lee,62,58793.045,2025-11-02 00:00:00,A
05588,Diana,46,82520.43,2022-01-08 00:00:00,A
08878,Johnson,30,83871.57,2020-02-18 00:00:00,B
05737,Bob Lee,28,134590.725,2020-07-11 00:00:00,A
07700,Grace,49,19380.24,2023-04-05 00:00:00,B
06692,Bob Smith,25,91982.13,2020-05-30 00:00:00,B
03601,Grace,30,32122.93,2020-09-03 00:00:00,B
04851,Grace,-6,73824.79,2022-06-05 00:00:00,C
04148,None Smith,39,57959.02,2022-11-09 00:00:00,C
08497,Frank,32,91578.33,2023-03-19 00:00:00,A
00151,Grace Johnson,19,53226.56,2025-11-02 00:00:00,B
09533,Charlie,48,58793.045,2022-09-19 00:00:00,C
09801,Frank,30,58793.045,2025-11-02 00:00:00,B
05516,Eve O'Connor,59,57484.92,2022-06-18 00:00:00,C
06889,None Smith,38,65932.88,2023-03-27 00:00:00,B
09445,Frank O'Connor,50,134590.725,2023-06-29 00:00:00,B
06321,Unknown,42,90805.43,2025-11-02 00:00:00,C
08965,Frank Lee,50,66315.57,2022-01-15 00:00:00,B
08612,Charlie Johnson,41,82446.36,2022-03-30 00:00:00,C
08351,Diana,37,103061.12,2020-02-23 00:00:00,B
02423,Unknown,48,72205.27,2020-05-25 00:00:00,B
07415,Grace Lee,-6,35860.02,2023-04-24 00:00:00,C
01885,Unknown,31,81976.47,2025-11-02 00:00:00,C
06314,Van Der Waal,35,59032.46,2021-04-25 00:00:00,A
08972,Frank O'Connor,34,50186.7,2023-11-18 00:00:00,A
04019,Charlie,41,40432.17,2020-08-09 00:00:00,C
09914,Bob Lee,35,79990.74,2021-09-04 00:00:00,B
06253,Alice,9,77342.62,2025-11-02 00:00:00,A
00435,Eve None,32,37131.35,2020-10-20 00:00:00,B
01208,Bob,46,58793.045,2020-08-29 00:00:00,C
04385,Eve,25,134590.725,2020-01-27 00:00:00,A
08550,Bob O'Connor,35,92070.87,2022-10-04 00:00:00,B
08561,Diana,37,62527.5,2020-10-25 00:00:00,C
06675,None O'Connor,32,58793.045,2020-07-03 00:00:00,A
08301,Bob None,45,47388.43,2022-06-10 00:00:00,A
00152,None None,43,54929.25,2020-10-31 00:00:00,B
00355,Frank Johnson,40,60520.3,2025-11-02 00:00:00,C
08792,Eve,47,96969.46,2020-11-20 00:00:00,B
00808,Charlie Smith,37,29535.16,2022-12-26 00:00:00,C
09518,Van Der Waal,15,35949.52,2020-12-20 00:00:00,A
05038,Eve Van Der Waal,30,32455.63,2021-03-11 00:00:00,B
07633,Smith,13,91725.78,2020-08-30 00:00:00,B
05700,Frank Lee,42,56928.03,2022-12-17 00:00:00,C
05912,Bob Smith,45,37866.09,2023-12-09 00:00:00,A
09454,Frank Van Der Waal,46,53596.53,2025-11-02 00:00:00,C
00996,Grace None,40,43656.06,2022-04-17 00:00:00,A
07275,Frank,46,29223.62,2023-12-16 00:00:00,C
02465,Unknown,16,112440.05,2021-02-08 00:00:00,B
06277,Bob Johnson,33,55566.09,2022-10-01 00:00:00,C
06466,Unknown,18,113746.16,2025-11-02 00:00:00,C
06327,Grace Smith,30,29016.23,2020-01-10 00:00:00,B
04697,Grace None,54,77044.45,2021-02-10 00:00:00,B
04289,None Smith,48,58793.045,2023-06-12 00:00:00,B
07249,Diana,42,134590.725,2020-11-26 00:00:00,A
09142,Van Der Waal,32,25216.93,2025-11-02 00:00:00,C
01855,Bob None,23,134590.725,2025-11-02 00:00:00,A
00209,Diana Johnson,37,59283.59,2022-01-03 00:00:00,C
02908,Bob,48,54645.85,2020-02-19 00:00:00,B
05072,Bob,39,80392.04,2022-06-10 00:00:00,A
01856,Frank Smith,15,37458.48,2020-04-21 00:00:00,B
01851,Bob,36,88659.11,2025-11-02 00:00:00,C
04034,Bob Van Der Waal,12,91965.56,2024-02-03 00:00:00,B
